packetId,direction,sourceTaskName,sourceJobId,publishTick,sendTick,receiveTick,sendColumn,receiveColumn,sendInTrace,receiveInTrace
468,uplink,Sensor,374,18656,18657,18737,3,4,1,1
469,uplink,Sensor,375,18706,18707,18787,3,4,1,1
470,uplink,Sensor,376,18756,18757,18837,3,4,1,1
472,downlink,Merger,95,18803,18804,18884,13,14,1,1
471,uplink,Sensor,377,18806,18807,18887,3,4,1,1
473,uplink,Sensor,378,18856,18857,18937,3,4,1,1
474,uplink,Sensor,379,18906,18907,18987,3,4,1,1
475,uplink,Sensor,380,18956,18957,19037,3,4,1,1
477,downlink,Merger,96,19003,19004,19084,13,14,1,1
476,uplink,Sensor,381,19006,19007,19087,3,4,1,1
478,uplink,Sensor,382,19056,19057,19137,3,4,1,1
479,uplink,Sensor,383,19106,19107,19187,3,4,1,1
480,uplink,Sensor,384,19156,19157,19237,3,4,1,1
482,downlink,Merger,97,19203,19204,19284,13,14,1,1
481,uplink,Sensor,385,19206,19207,19287,3,4,1,1
483,uplink,Sensor,386,19256,19257,19337,3,4,1,1
484,uplink,Sensor,387,19306,19307,19387,3,4,1,1
485,uplink,Sensor,388,19356,19357,19437,3,4,1,1
487,downlink,Merger,98,19403,19404,19484,13,14,1,1
486,uplink,Sensor,389,19406,19407,19487,3,4,1,1
488,uplink,Sensor,390,19456,19457,19537,3,4,1,1
489,uplink,Sensor,391,19506,19507,19587,3,4,1,1
490,uplink,Sensor,392,19556,19557,19637,3,4,1,1
492,downlink,Merger,99,19603,19604,19684,13,14,1,1
491,uplink,Sensor,393,19606,19607,19687,3,4,1,1
493,uplink,Sensor,394,19656,19657,19737,3,4,1,1
494,uplink,Sensor,395,19706,19707,19787,3,4,1,1
495,uplink,Sensor,396,19756,19757,19837,3,4,1,1
497,downlink,Merger,100,19803,19804,19884,13,14,1,1
496,uplink,Sensor,397,19806,19807,19887,3,4,1,1
498,uplink,Sensor,398,19856,19857,19937,3,4,1,1
499,uplink,Sensor,399,19906,19907,19987,3,4,1,1
500,uplink,Sensor,400,19956,19957,20037,3,4,1,1
502,downlink,Merger,101,20003,20004,20084,13,14,1,1
501,uplink,Sensor,401,20006,20007,20087,3,4,1,1
503,uplink,Sensor,402,20056,20057,20137,3,4,1,1
504,uplink,Sensor,403,20106,20107,20187,3,4,1,1
505,uplink,Sensor,404,20156,20157,20237,3,4,1,1
507,downlink,Merger,102,20203,20204,20284,13,14,1,1
506,uplink,Sensor,405,20206,20207,20287,3,4,1,1
508,uplink,Sensor,406,20256,20257,20337,3,4,1,1
509,uplink,Sensor,407,20306,20307,20387,3,4,1,1
510,uplink,Sensor,408,20356,20357,20437,3,4,1,1
512,downlink,Merger,103,20403,20404,20484,13,14,1,1
511,uplink,Sensor,409,20406,20407,20487,3,4,1,1
513,uplink,Sensor,410,20456,20457,20537,3,4,1,1
514,uplink,Sensor,411,20506,20507,20587,3,4,1,1
515,uplink,Sensor,412,20556,20557,20637,3,4,1,1
517,downlink,Merger,104,20603,20604,20684,13,14,1,1
516,uplink,Sensor,413,20606,20607,20687,3,4,1,1
518,uplink,Sensor,414,20656,20657,20737,3,4,1,1
519,uplink,Sensor,415,20706,20707,20787,3,4,1,1
520,uplink,Sensor,416,20756,20757,20837,3,4,1,1
522,downlink,Merger,105,20803,20804,20884,13,14,1,1
521,uplink,Sensor,417,20806,20807,20887,3,4,1,1
523,uplink,Sensor,418,20856,20857,20937,3,4,1,1
524,uplink,Sensor,419,20906,20907,20987,3,4,1,1
525,uplink,Sensor,420,20956,20957,21037,3,4,1,1
527,downlink,Merger,106,21003,21004,21084,13,14,1,1
526,uplink,Sensor,421,21006,21007,21087,3,4,1,1
528,uplink,Sensor,422,21056,21057,21137,3,4,1,1
529,uplink,Sensor,423,21106,21107,21187,3,4,1,1
530,uplink,Sensor,424,21156,21157,21237,3,4,1,1
532,downlink,Merger,107,21203,21204,21284,13,14,1,1
531,uplink,Sensor,425,21206,21207,21287,3,4,1,1
533,uplink,Sensor,426,21256,21257,21337,3,4,1,1
534,uplink,Sensor,427,21306,21307,21387,3,4,1,1
535,uplink,Sensor,428,21356,21357,21437,3,4,1,1
537,downlink,Merger,108,21403,21404,21484,13,14,1,1
536,uplink,Sensor,429,21406,21407,21487,3,4,1,1
538,uplink,Sensor,430,21456,21457,21537,3,4,1,1
539,uplink,Sensor,431,21506,21507,21587,3,4,1,1
540,uplink,Sensor,432,21556,21557,21637,3,4,1,1
542,downlink,Merger,109,21603,21604,21684,13,14,1,1
541,uplink,Sensor,433,21606,21607,21687,3,4,1,1
543,uplink,Sensor,434,21656,21657,21737,3,4,1,1
544,uplink,Sensor,435,21706,21707,21787,3,4,1,1
545,uplink,Sensor,436,21756,21757,21837,3,4,1,1
547,downlink,Merger,110,21803,21804,21884,13,14,1,1
546,uplink,Sensor,437,21806,21807,21887,3,4,1,1
548,uplink,Sensor,438,21856,21857,21937,3,4,1,1
549,uplink,Sensor,439,21906,21907,21987,3,4,1,1
550,uplink,Sensor,440,21956,21957,22037,3,4,1,1
552,downlink,Merger,111,22003,22004,22084,13,14,1,1
551,uplink,Sensor,441,22006,22007,22087,3,4,1,1
553,uplink,Sensor,442,22056,22057,22137,3,4,1,1
554,uplink,Sensor,443,22106,22107,22187,3,4,1,1
555,uplink,Sensor,444,22156,22157,22237,3,4,1,1
557,downlink,Merger,112,22203,22204,22284,13,14,1,1
556,uplink,Sensor,445,22206,22207,22287,3,4,1,1
558,uplink,Sensor,446,22256,22257,22337,3,4,1,1
559,uplink,Sensor,447,22306,22307,22387,3,4,1,1
560,uplink,Sensor,448,22356,22357,22437,3,4,1,1
562,downlink,Merger,113,22403,22404,22484,13,14,1,1
561,uplink,Sensor,449,22406,22407,22487,3,4,1,1
563,uplink,Sensor,450,22456,22457,22537,3,4,1,1
564,uplink,Sensor,451,22506,22507,22587,3,4,1,1
565,uplink,Sensor,452,22556,22557,22637,3,4,1,1
567,downlink,Merger,114,22603,22604,22684,13,14,1,1
566,uplink,Sensor,453,22606,22607,22687,3,4,1,1
568,uplink,Sensor,454,22656,22657,22737,3,4,1,1
569,uplink,Sensor,455,22706,22707,22787,3,4,1,1
570,uplink,Sensor,456,22756,22757,22837,3,4,1,1
572,downlink,Merger,115,22803,22804,22884,13,14,1,1
571,uplink,Sensor,457,22806,22807,22887,3,4,1,1
573,uplink,Sensor,458,22856,22857,22937,3,4,1,1
574,uplink,Sensor,459,22906,22907,22987,3,4,1,1
575,uplink,Sensor,460,22956,22957,23037,3,4,1,1
577,downlink,Merger,116,23003,23004,23084,13,14,1,1
576,uplink,Sensor,461,23006,23007,23087,3,4,1,1
578,uplink,Sensor,462,23056,23057,23137,3,4,1,1
579,uplink,Sensor,463,23106,23107,23187,3,4,1,1
580,uplink,Sensor,464,23156,23157,23237,3,4,1,1
582,downlink,Merger,117,23203,23204,23284,13,14,1,1
581,uplink,Sensor,465,23206,23207,23287,3,4,1,1
583,uplink,Sensor,466,23256,23257,23337,3,4,1,1
584,uplink,Sensor,467,23306,23307,23387,3,4,1,1
585,uplink,Sensor,468,23356,23357,23437,3,4,1,1
587,downlink,Merger,118,23403,23404,23484,13,14,1,1
586,uplink,Sensor,469,23406,23407,23487,3,4,1,1
588,uplink,Sensor,470,23456,23457,23537,3,4,1,1
589,uplink,Sensor,471,23506,23507,23587,3,4,1,1
590,uplink,Sensor,472,23556,23557,23637,3,4,1,1
592,downlink,Merger,119,23603,23604,23684,13,14,1,1
591,uplink,Sensor,473,23606,23607,23687,3,4,1,1
593,uplink,Sensor,474,23656,23657,23737,3,4,1,1
594,uplink,Sensor,475,23706,23707,23787,3,4,1,1
595,uplink,Sensor,476,23756,23757,23837,3,4,1,1
597,downlink,Merger,120,23803,23804,23884,13,14,1,1
596,uplink,Sensor,477,23806,23807,23887,3,4,1,1
598,uplink,Sensor,478,23856,23857,23937,3,4,1,1
599,uplink,Sensor,479,23906,23907,23987,3,4,1,1
600,uplink,Sensor,480,23956,23957,24037,3,4,1,1
602,downlink,Merger,121,24003,24004,24084,13,14,1,1
601,uplink,Sensor,481,24006,24007,24087,3,4,1,1
603,uplink,Sensor,482,24056,24057,24137,3,4,1,1
604,uplink,Sensor,483,24106,24107,24187,3,4,1,1
605,uplink,Sensor,484,24156,24157,24237,3,4,1,1
607,downlink,Merger,122,24203,24204,24284,13,14,1,1
606,uplink,Sensor,485,24206,24207,24287,3,4,1,1
608,uplink,Sensor,486,24256,24257,24337,3,4,1,1
609,uplink,Sensor,487,24306,24307,24387,3,4,1,1
610,uplink,Sensor,488,24356,24357,24437,3,4,1,1
612,downlink,Merger,123,24403,24404,24484,13,14,1,1
611,uplink,Sensor,489,24406,24407,24487,3,4,1,1
613,uplink,Sensor,490,24456,24457,24537,3,4,1,1
614,uplink,Sensor,491,24506,24507,24587,3,4,1,1
615,uplink,Sensor,492,24556,24557,24637,3,4,1,1
617,downlink,Merger,124,24603,24604,24684,13,14,1,1
616,uplink,Sensor,493,24606,24607,24687,3,4,1,1
618,uplink,Sensor,494,24656,24657,24737,3,4,1,1
619,uplink,Sensor,495,24706,24707,24787,3,4,1,1
620,uplink,Sensor,496,24756,24757,24837,3,4,1,1
622,downlink,Merger,125,24803,24804,24884,13,14,1,1
621,uplink,Sensor,497,24806,24807,24887,3,4,1,1
623,uplink,Sensor,498,24856,24857,24937,3,4,1,1
624,uplink,Sensor,499,24906,24907,24987,3,4,1,1
625,uplink,Sensor,500,24956,24957,25037,3,4,1,1
627,downlink,Merger,126,25003,25004,25084,13,14,1,1
626,uplink,Sensor,501,25006,25007,25087,3,4,1,1
628,uplink,Sensor,502,25056,25057,25137,3,4,1,1
629,uplink,Sensor,503,25106,25107,25187,3,4,1,1
630,uplink,Sensor,504,25156,25157,25237,3,4,1,1
632,downlink,Merger,127,25203,25204,25284,13,14,1,1
631,uplink,Sensor,505,25206,25207,25287,3,4,1,1
633,uplink,Sensor,506,25256,25257,25337,3,4,1,1
634,uplink,Sensor,507,25306,25307,25387,3,4,1,1
635,uplink,Sensor,508,25356,25357,25437,3,4,1,1
637,downlink,Merger,128,25403,25404,25484,13,14,1,1
636,uplink,Sensor,509,25406,25407,25487,3,4,1,1
638,uplink,Sensor,510,25456,25457,25537,3,4,1,1
639,uplink,Sensor,511,25506,25507,25587,3,4,1,1
640,uplink,Sensor,512,25556,25557,25637,3,4,1,1
642,downlink,Merger,129,25603,25604,25684,13,14,1,1
641,uplink,Sensor,513,25606,25607,25687,3,4,1,1
643,uplink,Sensor,514,25656,25657,25737,3,4,1,1
644,uplink,Sensor,515,25706,25707,25787,3,4,1,1
645,uplink,Sensor,516,25756,25757,25837,3,4,1,1
647,downlink,Merger,130,25803,25804,25884,13,14,1,1
646,uplink,Sensor,517,25806,25807,25887,3,4,1,1
648,uplink,Sensor,518,25856,25857,25937,3,4,1,1
649,uplink,Sensor,519,25906,25907,25987,3,4,1,1
650,uplink,Sensor,520,25956,25957,26037,3,4,1,1
652,downlink,Merger,131,26003,26004,26084,13,14,1,1
651,uplink,Sensor,521,26006,26007,26087,3,4,1,1
653,uplink,Sensor,522,26056,26057,26137,3,4,1,1
654,uplink,Sensor,523,26106,26107,26187,3,4,1,1
655,uplink,Sensor,524,26156,26157,26237,3,4,1,1
657,downlink,Merger,132,26203,26204,26284,13,14,1,1
656,uplink,Sensor,525,26206,26207,26287,3,4,1,1
658,uplink,Sensor,526,26256,26257,26337,3,4,1,1
659,uplink,Sensor,527,26306,26307,26387,3,4,1,1
660,uplink,Sensor,528,26356,26357,26437,3,4,1,1
662,downlink,Merger,133,26403,26404,26484,13,14,1,1
661,uplink,Sensor,529,26406,26407,26487,3,4,1,1
663,uplink,Sensor,530,26456,26457,26537,3,4,1,1
664,uplink,Sensor,531,26506,26507,26587,3,4,1,1
665,uplink,Sensor,532,26556,26557,26637,3,4,1,1
667,downlink,Merger,134,26603,26604,26684,13,14,1,1
666,uplink,Sensor,533,26606,26607,26687,3,4,1,1
668,uplink,Sensor,534,26656,26657,26737,3,4,1,1
669,uplink,Sensor,535,26706,26707,26787,3,4,1,1
670,uplink,Sensor,536,26756,26757,26837,3,4,1,1
672,downlink,Merger,135,26803,26804,26884,13,14,1,1
671,uplink,Sensor,537,26806,26807,26887,3,4,1,1
673,uplink,Sensor,538,26856,26857,26937,3,4,1,1
674,uplink,Sensor,539,26906,26907,26987,3,4,1,1
675,uplink,Sensor,540,26956,26957,27037,3,4,1,1
677,downlink,Merger,136,27003,27004,27084,13,14,1,1
676,uplink,Sensor,541,27006,27007,27087,3,4,1,1
678,uplink,Sensor,542,27056,27057,27137,3,4,1,1
679,uplink,Sensor,543,27106,27107,27187,3,4,1,1
680,uplink,Sensor,544,27156,27157,27237,3,4,1,1
682,downlink,Merger,137,27203,27204,27284,13,14,1,1
681,uplink,Sensor,545,27206,27207,27287,3,4,1,1
683,uplink,Sensor,546,27256,27257,27337,3,4,1,1
684,uplink,Sensor,547,27306,27307,27387,3,4,1,1
685,uplink,Sensor,548,27356,27357,27437,3,4,1,1
687,downlink,Merger,138,27403,27404,27484,13,14,1,1
686,uplink,Sensor,549,27406,27407,27487,3,4,1,1
688,uplink,Sensor,550,27456,27457,27537,3,4,1,1
689,uplink,Sensor,551,27506,27507,27587,3,4,1,1
690,uplink,Sensor,552,27556,27557,27637,3,4,1,1
692,downlink,Merger,139,27603,27604,27684,13,14,1,1
691,uplink,Sensor,553,27606,27607,27687,3,4,1,1
693,uplink,Sensor,554,27656,27657,27737,3,4,1,1
694,uplink,Sensor,555,27706,27707,27787,3,4,1,1
695,uplink,Sensor,556,27756,27757,27837,3,4,1,1
697,downlink,Merger,140,27803,27804,27884,13,14,1,1
696,uplink,Sensor,557,27806,27807,27887,3,4,1,1
698,uplink,Sensor,558,27856,27857,27937,3,4,1,1
699,uplink,Sensor,559,27906,27907,27987,3,4,1,1
700,uplink,Sensor,560,27956,27957,28037,3,4,1,1
702,downlink,Merger,141,28003,28004,28084,13,14,1,1
701,uplink,Sensor,561,28006,28007,28087,3,4,1,1
703,uplink,Sensor,562,28056,28057,28137,3,4,1,1
704,uplink,Sensor,563,28106,28107,28187,3,4,1,1
705,uplink,Sensor,564,28156,28157,28237,3,4,1,1
707,downlink,Merger,142,28203,28204,28284,13,14,1,1
706,uplink,Sensor,565,28206,28207,28287,3,4,1,1
708,uplink,Sensor,566,28256,28257,28337,3,4,1,1
709,uplink,Sensor,567,28306,28307,28387,3,4,1,1
710,uplink,Sensor,568,28356,28357,28437,3,4,1,1
712,downlink,Merger,143,28403,28404,28484,13,14,1,1
711,uplink,Sensor,569,28406,28407,28487,3,4,1,1
713,uplink,Sensor,570,28456,28457,28537,3,4,1,1
714,uplink,Sensor,571,28506,28507,28587,3,4,1,1
715,uplink,Sensor,572,28556,28557,28637,3,4,1,1
717,downlink,Merger,144,28603,28604,28684,13,14,1,1
716,uplink,Sensor,573,28606,28607,28687,3,4,1,1
718,uplink,Sensor,574,28656,28657,28737,3,4,1,1
719,uplink,Sensor,575,28706,28707,28787,3,4,1,1
720,uplink,Sensor,576,28756,28757,28837,3,4,1,1
722,downlink,Merger,145,28803,28804,28884,13,14,1,1
721,uplink,Sensor,577,28806,28807,28887,3,4,1,1
723,uplink,Sensor,578,28856,28857,28937,3,4,1,1
724,uplink,Sensor,579,28906,28907,28987,3,4,1,1
725,uplink,Sensor,580,28956,28957,29037,3,4,1,1
727,downlink,Merger,146,29003,29004,29084,13,14,1,1
726,uplink,Sensor,581,29006,29007,29087,3,4,1,1
728,uplink,Sensor,582,29056,29057,29137,3,4,1,1
729,uplink,Sensor,583,29106,29107,29187,3,4,1,1
730,uplink,Sensor,584,29156,29157,29237,3,4,1,1
732,downlink,Merger,147,29203,29204,29284,13,14,1,1
731,uplink,Sensor,585,29206,29207,29287,3,4,1,1
733,uplink,Sensor,586,29256,29257,29337,3,4,1,1
734,uplink,Sensor,587,29306,29307,29387,3,4,1,1
735,uplink,Sensor,588,29356,29357,29437,3,4,1,1
737,downlink,Merger,148,29403,29404,29484,13,14,1,1
736,uplink,Sensor,589,29406,29407,29487,3,4,1,1
738,uplink,Sensor,590,29456,29457,29537,3,4,1,1
739,uplink,Sensor,591,29506,29507,29587,3,4,1,1
740,uplink,Sensor,592,29556,29557,29637,3,4,1,1
742,downlink,Merger,149,29603,29604,29684,13,14,1,1
741,uplink,Sensor,593,29606,29607,29687,3,4,1,1
743,uplink,Sensor,594,29656,29657,29737,3,4,1,1
744,uplink,Sensor,595,29706,29707,29787,3,4,1,1
745,uplink,Sensor,596,29756,29757,29837,3,4,1,1
747,downlink,Merger,150,29803,29804,29884,13,14,1,1
746,uplink,Sensor,597,29806,29807,29887,3,4,1,1
748,uplink,Sensor,598,29856,29857,29937,3,4,1,1
749,uplink,Sensor,599,29906,29907,29987,3,4,1,1
750,uplink,Sensor,600,29956,29957,30037,3,4,1,1
752,downlink,Merger,151,30003,30004,30084,13,14,1,1
751,uplink,Sensor,601,30006,30007,30087,3,4,1,1
753,uplink,Sensor,602,30056,30057,30137,3,4,1,1
754,uplink,Sensor,603,30106,30107,30187,3,4,1,1
755,uplink,Sensor,604,30156,30157,30237,3,4,1,1
757,downlink,Merger,152,30203,30204,30284,13,14,1,1
756,uplink,Sensor,605,30206,30207,30287,3,4,1,1
758,uplink,Sensor,606,30256,30257,30337,3,4,1,1
759,uplink,Sensor,607,30306,30307,30387,3,4,1,1
760,uplink,Sensor,608,30356,30357,30437,3,4,1,1
762,downlink,Merger,153,30403,30404,30484,13,14,1,1
761,uplink,Sensor,609,30406,30407,30487,3,4,1,1
763,uplink,Sensor,610,30456,30457,30537,3,4,1,1
764,uplink,Sensor,611,30506,30507,30587,3,4,1,1
765,uplink,Sensor,612,30556,30557,30637,3,4,1,1
767,downlink,Merger,154,30603,30604,30684,13,14,1,1
766,uplink,Sensor,613,30606,30607,30687,3,4,1,1
768,uplink,Sensor,614,30656,30657,30737,3,4,1,1
769,uplink,Sensor,615,30706,30707,30787,3,4,1,1
770,uplink,Sensor,616,30756,30757,30837,3,4,1,1
772,downlink,Merger,155,30803,30804,30884,13,14,1,1
771,uplink,Sensor,617,30806,30807,30887,3,4,1,1
773,uplink,Sensor,618,30856,30857,30937,3,4,1,1
774,uplink,Sensor,619,30906,30907,30987,3,4,1,1
775,uplink,Sensor,620,30956,30957,31037,3,4,1,1
777,downlink,Merger,156,31003,31004,31084,13,14,1,1
776,uplink,Sensor,621,31006,31007,31087,3,4,1,1
778,uplink,Sensor,622,31056,31057,31137,3,4,1,1
779,uplink,Sensor,623,31106,31107,31187,3,4,1,1
780,uplink,Sensor,624,31156,31157,31237,3,4,1,1
782,downlink,Merger,157,31203,31204,31284,13,14,1,1
781,uplink,Sensor,625,31206,31207,31287,3,4,1,1
783,uplink,Sensor,626,31256,31257,31337,3,4,1,1
784,uplink,Sensor,627,31306,31307,31387,3,4,1,1
785,uplink,Sensor,628,31356,31357,31437,3,4,1,1
787,downlink,Merger,158,31403,31404,31484,13,14,1,1
786,uplink,Sensor,629,31406,31407,31487,3,4,1,1
788,uplink,Sensor,630,31456,31457,31537,3,4,1,1
789,uplink,Sensor,631,31506,31507,31587,3,4,1,1
790,uplink,Sensor,632,31556,31557,31637,3,4,1,1
792,downlink,Merger,159,31603,31604,31684,13,14,1,1
791,uplink,Sensor,633,31606,31607,31687,3,4,1,1
793,uplink,Sensor,634,31656,31657,31737,3,4,1,1
794,uplink,Sensor,635,31706,31707,31787,3,4,1,1
795,uplink,Sensor,636,31756,31757,31837,3,4,1,1
797,downlink,Merger,160,31803,31804,31884,13,14,1,1
796,uplink,Sensor,637,31806,31807,31887,3,4,1,1
798,uplink,Sensor,638,31856,31857,31937,3,4,1,1
799,uplink,Sensor,639,31906,31907,31987,3,4,1,1
800,uplink,Sensor,640,31956,31957,32037,3,4,1,1
802,downlink,Merger,161,32003,32004,32084,13,14,1,1
801,uplink,Sensor,641,32006,32007,32087,3,4,1,1
803,uplink,Sensor,642,32056,32057,32137,3,4,1,1
804,uplink,Sensor,643,32106,32107,32187,3,4,1,1
805,uplink,Sensor,644,32156,32157,32237,3,4,1,1
807,downlink,Merger,162,32203,32204,32284,13,14,1,1
806,uplink,Sensor,645,32206,32207,32287,3,4,1,1
808,uplink,Sensor,646,32256,32257,32337,3,4,1,1
809,uplink,Sensor,647,32306,32307,32387,3,4,1,1
810,uplink,Sensor,648,32356,32357,32437,3,4,1,1
812,downlink,Merger,163,32403,32404,32484,13,14,1,1
811,uplink,Sensor,649,32406,32407,32487,3,4,1,1
813,uplink,Sensor,650,32456,32457,32537,3,4,1,1
814,uplink,Sensor,651,32506,32507,32587,3,4,1,1
815,uplink,Sensor,652,32556,32557,32637,3,4,1,1
817,downlink,Merger,164,32603,32604,32684,13,14,1,1
816,uplink,Sensor,653,32606,32607,32687,3,4,1,1
818,uplink,Sensor,654,32656,32657,32737,3,4,1,1
819,uplink,Sensor,655,32706,32707,32787,3,4,1,1
820,uplink,Sensor,656,32756,32757,32837,3,4,1,1
822,downlink,Merger,165,32803,32804,32884,13,14,1,1
821,uplink,Sensor,657,32806,32807,32887,3,4,1,1
823,uplink,Sensor,658,32856,32857,32937,3,4,1,1
824,uplink,Sensor,659,32906,32907,32987,3,4,1,1
825,uplink,Sensor,660,32956,32957,33037,3,4,1,1
827,downlink,Merger,166,33003,33004,33084,13,14,1,1
826,uplink,Sensor,661,33006,33007,33087,3,4,1,1
828,uplink,Sensor,662,33056,33057,33137,3,4,1,1
829,uplink,Sensor,663,33106,33107,33187,3,4,1,1
830,uplink,Sensor,664,33156,33157,33237,3,4,1,1
832,downlink,Merger,167,33203,33204,33284,13,14,1,1
831,uplink,Sensor,665,33206,33207,33287,3,4,1,1
833,uplink,Sensor,666,33256,33257,33337,3,4,1,1
834,uplink,Sensor,667,33306,33307,33387,3,4,1,1
835,uplink,Sensor,668,33356,33357,33437,3,4,1,1
837,downlink,Merger,168,33403,33404,33484,13,14,1,1
836,uplink,Sensor,669,33406,33407,33487,3,4,1,1
838,uplink,Sensor,670,33456,33457,33537,3,4,1,1
839,uplink,Sensor,671,33506,33507,33587,3,4,1,1
840,uplink,Sensor,672,33556,33557,33637,3,4,1,1
842,downlink,Merger,169,33603,33604,33684,13,14,1,1
841,uplink,Sensor,673,33606,33607,33687,3,4,1,1
843,uplink,Sensor,674,33656,33657,33737,3,4,1,1
844,uplink,Sensor,675,33706,33707,33787,3,4,1,1
845,uplink,Sensor,676,33756,33757,33837,3,4,1,1
847,downlink,Merger,170,33803,33804,33884,13,14,1,1
846,uplink,Sensor,677,33806,33807,33887,3,4,1,1
848,uplink,Sensor,678,33856,33857,33937,3,4,1,1
849,uplink,Sensor,679,33906,33907,33987,3,4,1,1
850,uplink,Sensor,680,33956,33957,34037,3,4,1,1
852,downlink,Merger,171,34003,34004,34084,13,14,1,1
851,uplink,Sensor,681,34006,34007,34087,3,4,1,1
853,uplink,Sensor,682,34056,34057,34137,3,4,1,1
854,uplink,Sensor,683,34106,34107,34187,3,4,1,1
855,uplink,Sensor,684,34156,34157,34237,3,4,1,1
857,downlink,Merger,172,34203,34204,34284,13,14,1,1
856,uplink,Sensor,685,34206,34207,34287,3,4,1,1
858,uplink,Sensor,686,34256,34257,34337,3,4,1,1
859,uplink,Sensor,687,34306,34307,34387,3,4,1,1
860,uplink,Sensor,688,34356,34357,34437,3,4,1,1
862,downlink,Merger,173,34403,34404,34484,13,14,1,1
861,uplink,Sensor,689,34406,34407,34487,3,4,1,1
863,uplink,Sensor,690,34456,34457,34537,3,4,1,1
864,uplink,Sensor,691,34506,34507,34587,3,4,1,1
865,uplink,Sensor,692,34556,34557,34637,3,4,1,1
867,downlink,Merger,174,34603,34604,34684,13,14,1,1
866,uplink,Sensor,693,34606,34607,34687,3,4,1,1
868,uplink,Sensor,694,34656,34657,34737,3,4,1,1
869,uplink,Sensor,695,34706,34707,34787,3,4,1,1
870,uplink,Sensor,696,34756,34757,34837,3,4,1,1
872,downlink,Merger,175,34803,34804,34884,13,14,1,1
871,uplink,Sensor,697,34806,34807,34887,3,4,1,1
873,uplink,Sensor,698,34856,34857,34937,3,4,1,1
874,uplink,Sensor,699,34906,34907,34987,3,4,1,1
875,uplink,Sensor,700,34956,34957,35037,3,4,1,1
877,downlink,Merger,176,35003,35004,35084,13,14,1,1
876,uplink,Sensor,701,35006,35007,35087,3,4,1,1
878,uplink,Sensor,702,35056,35057,35137,3,4,1,1
879,uplink,Sensor,703,35106,35107,35187,3,4,1,1
880,uplink,Sensor,704,35156,35157,35237,3,4,1,1
882,downlink,Merger,177,35203,35204,35284,13,14,1,1
881,uplink,Sensor,705,35206,35207,35287,3,4,1,1
883,uplink,Sensor,706,35256,35257,35337,3,4,1,1
884,uplink,Sensor,707,35306,35307,35387,3,4,1,1
885,uplink,Sensor,708,35356,35357,35437,3,4,1,1
887,downlink,Merger,178,35403,35404,35484,13,14,1,1
886,uplink,Sensor,709,35406,35407,35487,3,4,1,1
888,uplink,Sensor,710,35456,35457,35537,3,4,1,1
889,uplink,Sensor,711,35506,35507,35587,3,4,1,1
890,uplink,Sensor,712,35556,35557,35637,3,4,1,1
892,downlink,Merger,179,35603,35604,35684,13,14,1,1
891,uplink,Sensor,713,35606,35607,35687,3,4,1,1
893,uplink,Sensor,714,35656,35657,35737,3,4,1,1
894,uplink,Sensor,715,35706,35707,35787,3,4,1,1
895,uplink,Sensor,716,35756,35757,35837,3,4,1,1
897,downlink,Merger,180,35803,35804,35884,13,14,1,1
896,uplink,Sensor,717,35806,35807,35887,3,4,1,1
898,uplink,Sensor,718,35856,35857,35937,3,4,1,1
899,uplink,Sensor,719,35906,35907,35987,3,4,1,1
900,uplink,Sensor,720,35956,35957,36037,3,4,1,1
902,downlink,Merger,181,36003,36004,36084,13,14,1,1
901,uplink,Sensor,721,36006,36007,36087,3,4,1,1
903,uplink,Sensor,722,36056,36057,36137,3,4,1,1
904,uplink,Sensor,723,36106,36107,36187,3,4,1,1
905,uplink,Sensor,724,36156,36157,36237,3,4,1,1
907,downlink,Merger,182,36203,36204,36284,13,14,1,1
906,uplink,Sensor,725,36206,36207,36287,3,4,1,1
908,uplink,Sensor,726,36256,36257,36337,3,4,1,1
909,uplink,Sensor,727,36306,36307,36387,3,4,1,1
910,uplink,Sensor,728,36356,36357,36437,3,4,1,1
912,downlink,Merger,183,36403,36404,36484,13,14,1,1
911,uplink,Sensor,729,36406,36407,36487,3,4,1,1
913,uplink,Sensor,730,36456,36457,36537,3,4,1,1
914,uplink,Sensor,731,36506,36507,36587,3,4,1,1
915,uplink,Sensor,732,36556,36557,36637,3,4,1,1
917,downlink,Merger,184,36603,36604,36684,13,14,1,1
916,uplink,Sensor,733,36606,36607,36687,3,4,1,1
918,uplink,Sensor,734,36656,36657,36737,3,4,1,1
919,uplink,Sensor,735,36706,36707,36787,3,4,1,1
920,uplink,Sensor,736,36756,36757,36837,3,4,1,1
922,downlink,Merger,185,36803,36804,36884,13,14,1,1
921,uplink,Sensor,737,36806,36807,36887,3,4,1,1
923,uplink,Sensor,738,36856,36857,36937,3,4,1,1
924,uplink,Sensor,739,36906,36907,36987,3,4,1,1
925,uplink,Sensor,740,36956,36957,37037,3,4,1,1
